Using GPU available:  NVIDIA GeForce RTX 3090
Some weights of BertForSequenceClassification were not initialized from the model checkpoint at bert-base-uncased and are newly initialized: ['classifier.weight', 'classifier.bias']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
############################ bert-base-uncased text results ##################################
Epoch 1/3
Train Batch 1877/1881
Train Batch 1878/1881
Train Batch 1879/1881
Train Batch 1880/1881
Train Batch 1881/1881
Validation Batch 1/30
Validation Batch 2/30
Validation Batch 3/30
Validation Batch 4/30
Validation Batch 5/30
Validation Batch 6/30
Validation Batch 7/30
Validation Batch 8/30
Validation Batch 9/30
Validation Batch 10/30
Validation Batch 11/30
Validation Batch 12/30
Validation Batch 13/30
Validation Batch 14/30
Validation Batch 15/30
Validation Batch 16/30
Validation Batch 17/30
Validation Batch 18/30
Validation Batch 19/30
Validation Batch 20/30
Validation Batch 21/30
Validation Batch 22/30
Validation Batch 23/30
Validation Batch 24/30
Validation Batch 25/30
Validation Batch 26/30
Validation Batch 27/30
Validation Batch 28/30
Validation Batch 29/30
Validation Batch 30/30
Epoch [1/2] - Training Loss: 5974.34229 - Average Training Loss: 0.31763 - Validation Loss: 94.48547 - Average Validation Loss: 0.020090468227863312
Epoch 2/2
Train Batch 1/1881
Train Batch 2/1881
Train Batch 3/1881
Train Batch 4/1881
Train Batch 5/1881
Train Batch 6/1881
Train Batch 7/1881
Train Batch 8/1881
Train Batch 9/1881
Train Batch 10/1881
Train Batch 11/1881
Train Batch 12/1881
Train Batch 13/1881
Train Batch 14/1881
Train Batch 15/1881
Train Batch 16/1881
Train Batch 17/1881
Train Batch 18/1881
Train Batch 19/1881
Train Batch 20/1881
Train Batch 21/1881
Train Batch 22/1881
Train Batch 23/1881
Train Batch 24/1881
Train Batch 25/1881
Train Batch 26/1881
Train Batch 27/1881
Train Batch 28/1881
Train Batch 29/1881
Train Batch 30/1881
Train Batch 31/1881
Train Batch 32/1881
Train Batch 33/1881
Train Batch 34/1881
Train Batch 35/1881
Train Batch 36/1881
Train Batch 37/1881
Train Batch 38/1881
Train Batch 39/1881
Train Batch 40/1881
Train Batch 41/1881
Train Batch 42/1881
Train Batch 43/1881
Train Batch 44/1881
Train Batch 45/1881
Train Batch 46/1881
Train Batch 47/1881
Train Batch 48/1881
Train Batch 49/1881
Train Batch 50/1881
Train Batch 51/1881
Train Batch 52/1881
Train Batch 53/1881
Train Batch 54/1881
Train Batch 55/1881
Train Batch 56/1881
Train Batch 57/1881
Train Batch 58/1881
Train Batch 59/1881
Train Batch 60/1881
Train Batch 61/1881
Train Batch 62/1881
Train Batch 63/1881
Train Batch 64/1881
Train Batch 65/1881
Train Batch 66/1881
Train Batch 67/1881
Train Batch 68/1881
Train Batch 69/1881
Train Batch 70/1881
Train Batch 71/1881
Train Batch 72/1881
Train Batch 73/1881
Train Batch 74/1881
Train Batch 75/1881
Train Batch 76/1881
Train Batch 77/1881
Train Batch 78/1881
Train Batch 79/1881
Train Batch 80/1881
Train Batch 81/1881
Train Batch 82/1881
Train Batch 83/1881
Train Batch 84/1881
Train Batch 85/1881
Train Batch 86/1881
Train Batch 87/1881
Train Batch 88/1881
Train Batch 89/1881
Train Batch 90/1881
Train Batch 91/1881
Train Batch 92/1881
Train Batch 93/1881
Train Batch 94/1881
Train Batch 95/1881
Train Batch 96/1881
Train Batch 97/1881
Train Batch 98/1881
Train Batch 99/1881
Train Batch 100/1881
Train Batch 101/1881
Train Batch 102/1881
Train Batch 103/1881
Train Batch 104/1881
Train Batch 105/1881
Train Batch 106/1881
Train Batch 107/1881
Train Batch 108/1881
Train Batch 109/1881
Train Batch 110/1881
Train Batch 111/1881
Train Batch 112/1881
Train Batch 113/1881
Train Batch 114/1881
Train Batch 115/1881
Train Batch 116/1881
Train Batch 117/1881
Train Batch 118/1881
Train Batch 119/1881
Train Batch 120/1881
Train Batch 121/1881
Train Batch 122/1881
Train Batch 123/1881
Train Batch 124/1881
Train Batch 125/1881
Train Batch 126/1881
Train Batch 127/1881
Train Batch 128/1881
Train Batch 129/1881
Train Batch 130/1881
Train Batch 131/1881
Train Batch 132/1881
Train Batch 133/1881
Train Batch 134/1881
Train Batch 135/1881
Train Batch 136/1881
Train Batch 137/1881
Train Batch 138/1881
Train Batch 139/1881
Train Batch 140/1881
Train Batch 141/1881
Train Batch 142/1881
Train Batch 143/1881
Train Batch 144/1881
Train Batch 145/1881
Train Batch 146/1881
Train Batch 147/1881
Train Batch 148/1881
Train Batch 149/1881
Train Batch 150/1881
Train Batch 151/1881
Train Batch 152/1881
Train Batch 153/1881
Train Batch 154/1881
Train Batch 155/1881
Train Batch 156/1881
Train Batch 157/1881
Train Batch 158/1881
Train Batch 159/1881
Train Batch 160/1881
Train Batch 161/1881
Train Batch 162/1881
Train Batch 163/1881
Train Batch 164/1881
Train Batch 165/1881
Train Batch 166/1881
Train Batch 167/1881
Train Batch 168/1881
Train Batch 169/1881
Train Batch 170/1881
Train Batch 171/1881
Train Batch 172/1881
Train Batch 173/1881
Train Batch 174/1881
Train Batch 175/1881
Train Batch 176/1881
Train Batch 177/1881
Train Batch 178/1881
Train Batch 179/1881
Train Batch 180/1881
Train Batch 181/1881
Train Batch 182/1881
Train Batch 183/1881
Train Batch 184/1881
Train Batch 185/1881
Train Batch 186/1881
Train Batch 187/1881
Train Batch 188/1881
Train Batch 189/1881
Train Batch 190/1881
Train Batch 191/1881
Train Batch 192/1881
Train Batch 193/1881
Train Batch 194/1881
Train Batch 195/1881
Train Batch 196/1881
Train Batch 197/1881
Train Batch 198/1881
Train Batch 199/1881
Train Batch 200/1881
Train Batch 201/1881
Train Batch 202/1881
Train Batch 203/1881
Train Batch 204/1881
Train Batch 205/1881
Train Batch 206/1881
Train Batch 207/1881
Train Batch 208/1881
Train Batch 209/1881
Train Batch 210/1881
Train Batch 211/1881
Train Batch 212/1881
Train Batch 213/1881
Train Batch 214/1881
Train Batch 215/1881
Train Batch 216/1881
Train Batch 217/1881
Train Batch 218/1881
Train Batch 219/1881
Train Batch 220/1881
Train Batch 221/1881
Train Batch 222/1881
Train Batch 223/1881
Train Batch 224/1881
Train Batch 225/1881
Train Batch 226/1881
Train Batch 227/1881
Train Batch 228/1881
Train Batch 229/1881
Train Batch 230/1881
Train Batch 231/1881
Train Batch 232/1881
Train Batch 233/1881
Train Batch 234/1881
Train Batch 235/1881
Train Batch 236/1881
Train Batch 237/1881
Train Batch 238/1881
Train Batch 239/1881
Train Batch 240/1881
Train Batch 241/1881
Train Batch 242/1881
Train Batch 243/1881
Train Batch 244/1881
Train Batch 245/1881
Train Batch 246/1881
Train Batch 247/1881
Train Batch 248/1881
Train Batch 249/1881
Train Batch 250/1881
Train Batch 251/1881
Train Batch 252/1881
Train Batch 253/1881
Train Batch 254/1881
Train Batch 255/1881
Train Batch 256/1881
Train Batch 257/1881
Train Batch 258/1881
Train Batch 259/1881
Train Batch 260/1881
Train Batch 261/1881
Train Batch 262/1881
Train Batch 263/1881
Train Batch 264/1881
Train Batch 265/1881
Train Batch 266/1881
Train Batch 267/1881
Train Batch 268/1881
Train Batch 269/1881
Train Batch 270/1881
Train Batch 271/1881
Train Batch 272/1881
Train Batch 273/1881
Train Batch 274/1881
Train Batch 275/1881
Train Batch 276/1881
Train Batch 277/1881
Train Batch 278/1881
Train Batch 279/1881
Train Batch 280/1881
Train Batch 281/1881
Train Batch 282/1881
Train Batch 283/1881
Train Batch 284/1881
Train Batch 285/1881
Train Batch 286/1881
Train Batch 287/1881
Train Batch 288/1881
Train Batch 289/1881
Train Batch 290/1881
Train Batch 291/1881
Train Batch 292/1881
Train Batch 293/1881
Train Batch 294/1881
Train Batch 295/1881
Train Batch 296/1881
Train Batch 297/1881
Train Batch 298/1881
Train Batch 299/1881
Train Batch 300/1881
Train Batch 301/1881
Train Batch 302/1881
Train Batch 303/1881
Train Batch 304/1881
Train Batch 305/1881
Train Batch 306/1881
Train Batch 307/1881
Train Batch 308/1881
Train Batch 309/1881
Train Batch 310/1881
Train Batch 311/1881
Train Batch 312/1881
Train Batch 313/1881
Train Batch 314/1881
Train Batch 315/1881
Train Batch 316/1881
Train Batch 317/1881
Train Batch 318/1881
Train Batch 319/1881
Train Batch 320/1881
Train Batch 321/1881
Train Batch 322/1881
Train Batch 323/1881
Train Batch 324/1881
Train Batch 325/1881
Train Batch 326/1881
Train Batch 327/1881
Train Batch 328/1881
Train Batch 329/1881
Train Batch 330/1881
Train Batch 331/1881
Train Batch 332/1881
Train Batch 333/1881
Train Batch 334/1881
Train Batch 335/1881
Train Batch 336/1881
Train Batch 337/1881
Train Batch 338/1881
Train Batch 339/1881
Train Batch 340/1881
Train Batch 341/1881
Train Batch 342/1881
Train Batch 343/1881
Train Batch 344/1881
Train Batch 345/1881
Train Batch 346/1881
Train Batch 347/1881
Train Batch 348/1881
Train Batch 349/1881
Train Batch 350/1881
Train Batch 351/1881
Train Batch 352/1881
Train Batch 353/1881
Train Batch 354/1881
Train Batch 355/1881
Train Batch 356/1881
Train Batch 357/1881
Train Batch 358/1881
Train Batch 359/1881
Train Batch 360/1881
Train Batch 361/1881
Train Batch 362/1881
Train Batch 363/1881
Train Batch 364/1881
Train Batch 365/1881
Train Batch 366/1881
Train Batch 367/1881
Train Batch 368/1881
Train Batch 369/1881
Train Batch 370/1881
Train Batch 371/1881
Train Batch 372/1881
Train Batch 373/1881
Train Batch 374/1881
Train Batch 375/1881
Train Batch 376/1881
Train Batch 377/1881
Train Batch 378/1881
Train Batch 379/1881
Train Batch 380/1881
Train Batch 381/1881
Train Batch 382/1881
Train Batch 383/1881
Train Batch 384/1881
Train Batch 385/1881
Train Batch 386/1881
Train Batch 387/1881
Train Batch 388/1881
Train Batch 389/1881
Train Batch 390/1881
Train Batch 391/1881
Train Batch 392/1881
Train Batch 393/1881
Train Batch 394/1881
Train Batch 395/1881
Train Batch 396/1881
Train Batch 397/1881
Train Batch 398/1881
Train Batch 399/1881
Train Batch 400/1881
Train Batch 401/1881
Train Batch 402/1881
Train Batch 403/1881
Train Batch 404/1881
Train Batch 405/1881
Train Batch 406/1881
Train Batch 407/1881
Train Batch 408/1881
Train Batch 409/1881
Train Batch 410/1881
Train Batch 411/1881
Train Batch 412/1881
Train Batch 413/1881
Train Batch 414/1881
Train Batch 415/1881
Train Batch 416/1881
Train Batch 417/1881
Train Batch 418/1881
Train Batch 419/1881
Train Batch 420/1881
Train Batch 421/1881
Train Batch 422/1881
Train Batch 423/1881
Train Batch 424/1881
Train Batch 425/1881
Train Batch 426/1881
Train Batch 427/1881
Train Batch 428/1881
Train Batch 429/1881
Train Batch 430/1881
Train Batch 431/1881
Train Batch 432/1881
Train Batch 433/1881
Train Batch 434/1881
Train Batch 435/1881
Train Batch 436/1881
Train Batch 437/1881
Train Batch 438/1881
Train Batch 439/1881
Train Batch 440/1881
Train Batch 441/1881
Train Batch 442/1881
Train Batch 443/1881
Train Batch 444/1881
Train Batch 445/1881
Train Batch 446/1881
Train Batch 447/1881
Train Batch 448/1881
Train Batch 449/1881
Train Batch 450/1881
Train Batch 451/1881
Train Batch 452/1881
Train Batch 453/1881
Train Batch 454/1881
Train Batch 455/1881
Train Batch 456/1881
Train Batch 457/1881
Train Batch 458/1881
Train Batch 459/1881
Train Batch 460/1881
Train Batch 461/1881
Train Batch 462/1881
Train Batch 463/1881
Train Batch 464/1881
Train Batch 465/1881
Train Batch 466/1881
Train Batch 467/1881
Train Batch 468/1881
Train Batch 469/1881
Train Batch 470/1881
Train Batch 471/1881
Train Batch 472/1881
Train Batch 473/1881
Train Batch 474/1881
Train Batch 475/1881
Train Batch 476/1881
Train Batch 477/1881
Train Batch 478/1881
Train Batch 479/1881
Train Batch 480/1881
Train Batch 481/1881
Train Batch 482/1881
Train Batch 483/1881
Train Batch 484/1881
Train Batch 485/1881
Train Batch 486/1881
Train Batch 487/1881
Train Batch 488/1881
Train Batch 489/1881
Train Batch 490/1881
Train Batch 491/1881
Train Batch 492/1881
Train Batch 493/1881
Train Batch 494/1881
Train Batch 495/1881
Train Batch 496/1881
Train Batch 497/1881
Train Batch 498/1881
Train Batch 499/1881
Train Batch 500/1881
Train Batch 501/1881
Train Batch 502/1881
Train Batch 503/1881
Train Batch 504/1881
Train Batch 505/1881
Train Batch 506/1881
Train Batch 507/1881
Train Batch 508/1881
Train Batch 509/1881
Train Batch 510/1881
Train Batch 511/1881
Train Batch 512/1881
Train Batch 513/1881
Train Batch 514/1881
Train Batch 515/1881
Train Batch 516/1881
Train Batch 517/1881
Train Batch 518/1881
Train Batch 519/1881
Train Batch 520/1881
Train Batch 521/1881
Train Batch 522/1881
Train Batch 523/1881
Train Batch 524/1881
Train Batch 525/1881
Train Batch 526/1881
Train Batch 527/1881
Train Batch 528/1881
Train Batch 529/1881
Train Batch 530/1881
Train Batch 531/1881
Train Batch 532/1881
Train Batch 533/1881
Train Batch 534/1881
Train Batch 535/1881
Train Batch 536/1881
Train Batch 537/1881
Train Batch 538/1881
Train Batch 539/1881
Train Batch 540/1881
Train Batch 541/1881
Train Batch 542/1881
Train Batch 543/1881
Train Batch 544/1881
Train Batch 545/1881
Train Batch 546/1881
Train Batch 547/1881
Train Batch 548/1881
Train Batch 549/1881
Train Batch 550/1881
Train Batch 551/1881
Train Batch 552/1881
Train Batch 553/1881
Train Batch 554/1881
Train Batch 555/1881
Train Batch 556/1881
Train Batch 557/1881
Train Batch 558/1881
Train Batch 559/1881
Train Batch 560/1881
Train Batch 561/1881
Train Batch 562/1881
Train Batch 563/1881
Train Batch 564/1881
Train Batch 565/1881
Train Batch 566/1881
Train Batch 567/1881
Train Batch 568/1881
Train Batch 569/1881
Train Batch 570/1881
Train Batch 571/1881
Train Batch 572/1881
Train Batch 573/1881
Train Batch 574/1881
Train Batch 575/1881
Train Batch 576/1881
Train Batch 577/1881
Train Batch 578/1881
Train Batch 579/1881
Train Batch 580/1881
Train Batch 581/1881
Train Batch 582/1881
Train Batch 583/1881
Train Batch 584/1881
Train Batch 585/1881
Train Batch 586/1881
Train Batch 587/1881
Train Batch 588/1881
Train Batch 589/1881
Train Batch 590/1881
Train Batch 591/1881
Train Batch 592/1881
Train Batch 593/1881
Train Batch 594/1881
Train Batch 595/1881
Train Batch 596/1881
Train Batch 597/1881
Train Batch 598/1881
Train Batch 599/1881
Train Batch 600/1881
Train Batch 601/1881
Train Batch 602/1881
Train Batch 603/1881
Train Batch 604/1881
Train Batch 605/1881
Train Batch 606/1881
Train Batch 607/1881
Train Batch 608/1881
Train Batch 609/1881
Train Batch 610/1881
Train Batch 611/1881
Train Batch 612/1881
Train Batch 613/1881
Train Batch 614/1881
Train Batch 615/1881
Train Batch 616/1881
Train Batch 617/1881
Train Batch 618/1881
Train Batch 619/1881
Train Batch 620/1881
Train Batch 621/1881
Train Batch 622/1881
Train Batch 623/1881
Train Batch 624/1881
Train Batch 625/1881
Train Batch 626/1881
Train Batch 627/1881
Train Batch 628/1881
Train Batch 629/1881
Train Batch 630/1881
Train Batch 631/1881
Train Batch 632/1881
Train Batch 633/1881
Train Batch 634/1881
Train Batch 635/1881
Train Batch 636/1881
Train Batch 637/1881
Train Batch 638/1881
Train Batch 639/1881
Train Batch 640/1881
Train Batch 641/1881
Train Batch 642/1881
Train Batch 643/1881
Train Batch 644/1881
Train Batch 645/1881
Train Batch 646/1881
Train Batch 647/1881
Train Batch 648/1881
Train Batch 649/1881
Train Batch 650/1881
Train Batch 651/1881
Train Batch 652/1881
Train Batch 653/1881
Train Batch 654/1881
Train Batch 655/1881
Train Batch 656/1881
Train Batch 657/1881
Train Batch 658/1881
Train Batch 659/1881
Train Batch 660/1881
Train Batch 661/1881
Train Batch 662/1881
Train Batch 663/1881
Train Batch 664/1881
Train Batch 665/1881
Train Batch 666/1881
Train Batch 667/1881
Train Batch 668/1881
Train Batch 669/1881
Train Batch 670/1881
Train Batch 671/1881
Train Batch 672/1881
Train Batch 673/1881
Train Batch 674/1881
Train Batch 675/1881
Train Batch 676/1881
Train Batch 677/1881
Train Batch 678/1881
Train Batch 679/1881
Train Batch 680/1881
Train Batch 681/1881
Train Batch 682/1881
Train Batch 683/1881
Train Batch 684/1881
Train Batch 685/1881
Train Batch 686/1881
Train Batch 687/1881
Train Batch 688/1881
Train Batch 689/1881
Train Batch 690/1881
Train Batch 691/1881
Train Batch 692/1881
Train Batch 693/1881
Train Batch 694/1881
Train Batch 695/1881
Train Batch 696/1881
Train Batch 697/1881
Train Batch 698/1881
Train Batch 699/1881
Train Batch 700/1881
Train Batch 701/1881
Train Batch 702/1881
Train Batch 703/1881
Train Batch 704/1881
Train Batch 705/1881
Train Batch 706/1881
Train Batch 707/1881
Train Batch 708/1881
Train Batch 709/1881
Train Batch 710/1881
Train Batch 711/1881
Train Batch 712/1881
Train Batch 713/1881
Train Batch 714/1881
Train Batch 715/1881
Train Batch 716/1881
Train Batch 717/1881
Train Batch 718/1881
Train Batch 719/1881
Train Batch 720/1881
Train Batch 721/1881
Train Batch 722/1881
Train Batch 723/1881
Train Batch 724/1881
Train Batch 725/1881
Train Batch 726/1881
Train Batch 727/1881
Train Batch 728/1881
Train Batch 729/1881
Train Batch 730/1881
Train Batch 731/1881
Train Batch 732/1881
Train Batch 733/1881
Train Batch 734/1881
Train Batch 735/1881
Train Batch 736/1881
Train Batch 737/1881
Train Batch 738/1881
Train Batch 739/1881
Train Batch 740/1881
Train Batch 741/1881
Train Batch 742/1881
Train Batch 743/1881
Train Batch 744/1881
Train Batch 745/1881
Train Batch 746/1881
Train Batch 747/1881
Train Batch 748/1881
Train Batch 749/1881
Train Batch 750/1881
Train Batch 751/1881
Train Batch 752/1881
Train Batch 753/1881
Train Batch 754/1881
Train Batch 755/1881
Train Batch 756/1881
Train Batch 757/1881
Train Batch 758/1881
Train Batch 759/1881
Train Batch 760/1881
Train Batch 761/1881
Train Batch 762/1881
Train Batch 763/1881
Train Batch 764/1881
Train Batch 765/1881
Train Batch 766/1881
Train Batch 767/1881
Train Batch 768/1881
Train Batch 769/1881
Train Batch 770/1881
Train Batch 771/1881
Train Batch 772/1881
Train Batch 773/1881
Train Batch 774/1881
Train Batch 775/1881
Train Batch 776/1881
Train Batch 777/1881
Train Batch 778/1881
Train Batch 779/1881
Train Batch 780/1881
Train Batch 781/1881
Train Batch 782/1881
Train Batch 783/1881
Train Batch 784/1881
Train Batch 785/1881
Train Batch 786/1881
Train Batch 787/1881
Train Batch 788/1881
Train Batch 789/1881
Train Batch 790/1881
Train Batch 791/1881
Train Batch 792/1881
Train Batch 793/1881
Train Batch 794/1881
Train Batch 795/1881
Train Batch 796/1881
Train Batch 797/1881
Train Batch 798/1881
Train Batch 799/1881
Train Batch 800/1881
Train Batch 801/1881
Train Batch 802/1881
Train Batch 803/1881
Train Batch 804/1881
Train Batch 805/1881
Train Batch 806/1881
Train Batch 807/1881
Train Batch 808/1881
Train Batch 809/1881
Train Batch 810/1881
Train Batch 811/1881
Train Batch 812/1881
Train Batch 813/1881
Train Batch 814/1881
Train Batch 815/1881
Train Batch 816/1881
Train Batch 817/1881
Train Batch 818/1881
Train Batch 819/1881
Train Batch 820/1881
Train Batch 821/1881
Train Batch 822/1881
Train Batch 823/1881
Train Batch 824/1881
Train Batch 825/1881
Train Batch 826/1881
Train Batch 827/1881
Train Batch 828/1881
Train Batch 829/1881
Train Batch 830/1881
Train Batch 831/1881
Train Batch 832/1881
Train Batch 833/1881
Train Batch 834/1881
Train Batch 835/1881
Train Batch 836/1881
Train Batch 837/1881
Train Batch 838/1881
Train Batch 839/1881
Train Batch 840/1881
Train Batch 841/1881
Train Batch 842/1881
Train Batch 843/1881
Train Batch 844/1881
Train Batch 845/1881
Train Batch 846/1881
Train Batch 847/1881
Train Batch 848/1881
Train Batch 849/1881
Train Batch 850/1881
Train Batch 851/1881
Train Batch 852/1881
Train Batch 853/1881
Train Batch 854/1881
Train Batch 855/1881
Train Batch 856/1881
Train Batch 857/1881
Train Batch 858/1881
Train Batch 859/1881
Train Batch 860/1881
Train Batch 861/1881
Train Batch 862/1881
Train Batch 863/1881
Train Batch 864/1881
Train Batch 865/1881
Train Batch 866/1881
Train Batch 867/1881
Train Batch 868/1881
Train Batch 869/1881
Train Batch 870/1881
Train Batch 871/1881
Train Batch 872/1881
Train Batch 873/1881
Train Batch 874/1881
Train Batch 875/1881
Train Batch 876/1881
Train Batch 877/1881
Train Batch 878/1881
Train Batch 879/1881
Train Batch 880/1881
Train Batch 881/1881
Train Batch 882/1881
Train Batch 883/1881
Train Batch 884/1881
Train Batch 885/1881
Train Batch 886/1881
Train Batch 887/1881
Train Batch 888/1881
Train Batch 889/1881
Train Batch 890/1881
Train Batch 891/1881
Train Batch 892/1881
Train Batch 893/1881
Train Batch 894/1881
Train Batch 895/1881
Train Batch 896/1881
Train Batch 897/1881
Train Batch 898/1881
Train Batch 899/1881
Train Batch 900/1881
Train Batch 901/1881
Train Batch 902/1881
Train Batch 903/1881
Train Batch 904/1881
Train Batch 905/1881
Train Batch 906/1881
Train Batch 907/1881
Train Batch 908/1881
Train Batch 909/1881
Train Batch 910/1881
Train Batch 911/1881
Train Batch 912/1881
Train Batch 913/1881
Train Batch 914/1881
Train Batch 915/1881
Train Batch 916/1881
Train Batch 917/1881
Train Batch 918/1881
Train Batch 919/1881
Train Batch 920/1881
Train Batch 921/1881
Train Batch 922/1881
Train Batch 923/1881
Train Batch 924/1881
Train Batch 925/1881
Train Batch 926/1881
Train Batch 927/1881
Train Batch 928/1881
Train Batch 929/1881
Train Batch 930/1881
Train Batch 931/1881
Train Batch 932/1881
Train Batch 933/1881
Train Batch 934/1881
Train Batch 935/1881
Train Batch 936/1881
Train Batch 937/1881
Train Batch 938/1881
Train Batch 939/1881
Train Batch 940/1881
Train Batch 941/1881
Train Batch 942/1881
Train Batch 943/1881
Train Batch 944/1881
Train Batch 945/1881
Train Batch 946/1881
Train Batch 947/1881
Train Batch 948/1881
Train Batch 949/1881
Train Batch 950/1881
Train Batch 951/1881
Train Batch 952/1881
Train Batch 953/1881
Train Batch 954/1881
Train Batch 955/1881
Train Batch 956/1881
Train Batch 957/1881
Train Batch 958/1881
Train Batch 959/1881
Train Batch 960/1881
Train Batch 961/1881
Train Batch 962/1881
Train Batch 963/1881
Train Batch 964/1881
Train Batch 965/1881
Train Batch 966/1881
Train Batch 967/1881
Train Batch 968/1881
Train Batch 969/1881
Train Batch 970/1881
Train Batch 971/1881
Train Batch 972/1881
Train Batch 973/1881
Train Batch 974/1881
Train Batch 975/1881
Train Batch 976/1881
Train Batch 977/1881
Train Batch 978/1881
Train Batch 979/1881
Train Batch 980/1881
Train Batch 981/1881
Train Batch 982/1881
Train Batch 983/1881
Train Batch 984/1881
Train Batch 985/1881
Train Batch 986/1881
Train Batch 987/1881
Train Batch 988/1881
Train Batch 989/1881
Train Batch 990/1881
Train Batch 991/1881
Train Batch 992/1881
Train Batch 993/1881
Train Batch 994/1881
Train Batch 995/1881
Train Batch 996/1881
Train Batch 997/1881
Train Batch 998/1881
Train Batch 999/1881
Train Batch 1000/1881
Train Batch 1001/1881
Train Batch 1002/1881
Train Batch 1003/1881
Train Batch 1004/1881
Train Batch 1005/1881
Train Batch 1006/1881
Train Batch 1007/1881
Train Batch 1008/1881
Train Batch 1009/1881
Train Batch 1010/1881
Train Batch 1011/1881
Train Batch 1012/1881
Train Batch 1013/1881
Train Batch 1014/1881
Train Batch 1015/1881
Train Batch 1016/1881
Train Batch 1017/1881
Train Batch 1018/1881
Train Batch 1019/1881
Train Batch 1020/1881
Train Batch 1021/1881
Train Batch 1022/1881
Train Batch 1023/1881
Train Batch 1024/1881
Train Batch 1025/1881
Train Batch 1026/1881
Train Batch 1027/1881
Train Batch 1028/1881
Train Batch 1029/1881
Train Batch 1030/1881
Train Batch 1031/1881
Train Batch 1032/1881
Train Batch 1033/1881
Train Batch 1034/1881
Train Batch 1035/1881
Train Batch 1036/1881
Train Batch 1037/1881
Train Batch 1038/1881
Train Batch 1039/1881
Train Batch 1040/1881
Train Batch 1041/1881
Train Batch 1042/1881
Train Batch 1043/1881
Train Batch 1044/1881
Train Batch 1045/1881
Train Batch 1046/1881
Train Batch 1047/1881
Train Batch 1048/1881
Train Batch 1049/1881
Train Batch 1050/1881
Train Batch 1051/1881
Train Batch 1052/1881
Train Batch 1053/1881
Train Batch 1054/1881
Train Batch 1055/1881
Train Batch 1056/1881
Train Batch 1057/1881
Train Batch 1058/1881
Train Batch 1059/1881
Train Batch 1060/1881
Train Batch 1061/1881
Train Batch 1062/1881
Train Batch 1063/1881
Train Batch 1064/1881
Train Batch 1065/1881
Train Batch 1066/1881
Train Batch 1067/1881
Train Batch 1068/1881
Train Batch 1069/1881
Train Batch 1070/1881
Train Batch 1071/1881
Train Batch 1072/1881
Train Batch 1073/1881
Train Batch 1074/1881
Train Batch 1075/1881
Train Batch 1076/1881
Train Batch 1077/1881
Train Batch 1078/1881
Train Batch 1079/1881
Train Batch 1080/1881
Train Batch 1081/1881
Train Batch 1082/1881
Train Batch 1083/1881
Train Batch 1084/1881
Train Batch 1085/1881
Train Batch 1086/1881
Train Batch 1087/1881
Train Batch 1088/1881
Train Batch 1089/1881
Train Batch 1090/1881
Train Batch 1091/1881
Train Batch 1092/1881
Train Batch 1093/1881
Train Batch 1094/1881
Train Batch 1095/1881
Train Batch 1096/1881
Train Batch 1097/1881
Train Batch 1098/1881
Train Batch 1099/1881
Train Batch 1100/1881
Train Batch 1101/1881
Train Batch 1102/1881
Train Batch 1103/1881
Train Batch 1104/1881
Train Batch 1105/1881
Train Batch 1106/1881
Train Batch 1107/1881
Train Batch 1108/1881
Train Batch 1109/1881
Train Batch 1110/1881
Train Batch 1111/1881
Train Batch 1112/1881
Train Batch 1113/1881
Train Batch 1114/1881
Train Batch 1115/1881
Train Batch 1116/1881
Train Batch 1117/1881
Train Batch 1118/1881
Train Batch 1119/1881
Train Batch 1120/1881
Train Batch 1121/1881
Train Batch 1122/1881
Train Batch 1123/1881
Train Batch 1124/1881
Train Batch 1125/1881
Train Batch 1126/1881
Train Batch 1127/1881
Train Batch 1128/1881
Train Batch 1129/1881
Train Batch 1130/1881
Train Batch 1131/1881
Train Batch 1132/1881
Train Batch 1133/1881
Train Batch 1134/1881
Train Batch 1135/1881
Train Batch 1136/1881
Train Batch 1137/1881
Train Batch 1138/1881
Train Batch 1139/1881
Train Batch 1140/1881
Train Batch 1141/1881
Train Batch 1142/1881
Train Batch 1143/1881
Train Batch 1144/1881
Train Batch 1145/1881
Train Batch 1146/1881
Train Batch 1147/1881
Train Batch 1148/1881
Train Batch 1149/1881
Train Batch 1150/1881
Train Batch 1151/1881
Train Batch 1152/1881
Train Batch 1153/1881
Train Batch 1154/1881
Train Batch 1155/1881
Train Batch 1156/1881
Train Batch 1157/1881
Train Batch 1158/1881
Train Batch 1159/1881
Train Batch 1160/1881
Train Batch 1161/1881
Train Batch 1162/1881
Train Batch 1163/1881
Train Batch 1164/1881
Train Batch 1165/1881
Train Batch 1166/1881
Train Batch 1167/1881
Train Batch 1168/1881
Train Batch 1169/1881
Train Batch 1170/1881
Train Batch 1171/1881
Train Batch 1172/1881
Train Batch 1173/1881
Train Batch 1174/1881
Train Batch 1175/1881
Train Batch 1176/1881
Train Batch 1177/1881
Train Batch 1178/1881
Train Batch 1179/1881
Train Batch 1180/1881
Train Batch 1181/1881
Train Batch 1182/1881
Train Batch 1183/1881
Train Batch 1184/1881
Train Batch 1185/1881
Train Batch 1186/1881
Train Batch 1187/1881
Train Batch 1188/1881
Train Batch 1189/1881
Train Batch 1190/1881
Train Batch 1191/1881
Train Batch 1192/1881
Train Batch 1193/1881
Train Batch 1194/1881
Train Batch 1195/1881
Train Batch 1196/1881
Train Batch 1197/1881
Train Batch 1198/1881
